#Digilent WaveForms Oscilloscope Acquisition
#Device Name: EExplorer
#Serial Number: SN:210151647228
#Date Time: 2024-04-18 17:31:48.554
#Sample rate: 1.6e+06Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 500 mV Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: 0 V Sample Mode: Average
#Channel 2: Range: 500 mV/div Offset: 0 V Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Sine
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 1 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °
#Wavegen Channel 2: Running
#Mode: Simple
#Type: Sine
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 1 V
#Offset: 1 V
#Symmetry: 50 %
#Phase: 90 °

Time (s),Channel 1 (V),Channel 2 (V)
-0.00255955078125,-0.07598441001739309,1.658423300912543
-0.00255892578125,-0.08111369300384919,1.658423300912543
-0.00255830078125,-0.08624297599030528,1.663511172994822
-0.00255767578125,-0.08624297599030528,1.668599045077096
-0.00255705078125,-0.09137225897676138,1.668599045077096
-0.00255642578125,-0.09650154196321747,1.673686917159372
-0.00255580078125,-0.09650154196321747,1.673686917159372
-0.00255517578125,-0.1016308249496713,1.678774789241646
-0.00255455078125,-0.1067601079361297,1.683862661323925
-0.00255392578125,-0.106760107936132,1.683862661323927
-0.00255330078125,-0.1118893909225858,1.688950533406201
-0.00255267578125,-0.1170186739090419,1.694038405488475
-0.00255205078125,-0.1170186739090419,1.688950533406201
-0.00255142578125,-0.1272772398819541,1.699126277570754
-0.00255080078125,-0.1272772398819541,1.70421414965303
-0.00255017578125,-0.1272772398819541,1.699126277570754
-0.00254955078125,-0.1375358058548616,1.709302021735302
-0.00254892578125,-0.1426650888413224,1.709302021735307
-0.00254830078125,-0.137535805854871,1.704214149653035
-0.00254767578125,-0.1477943718277785,1.714389893817583
-0.00254705078125,-0.1580529378006884,1.714389893817583
-0.00254642578125,-0.1529236548142346,1.714389893817583
-0.00254580078125,-0.1631822207871468,1.719477765899859
-0.00254517578125,-0.1683115037736006,1.724565637982133
-0.00254455078125,-0.1631822207871468,1.719477765899859
-0.00254392578125,-0.1683115037736006,1.719477765899859
-0.00254330078125,-0.1836993527329712,1.734741382146688
-0.00254267578125,-0.1785700697465151,1.729653510064412
-0.00254205078125,-0.1785700697465151,1.729653510064412
-0.00254142578125,-0.1939579187058834,1.744917126311241
-0.00254080078125,-0.1939579187058834,1.734741382146688
-0.00254017578125,-0.1939579187058834,1.734741382146688
-0.00253955078125,-0.2093457676652447,1.755092870475784
-0.00253892578125,-0.2042164846787956,1.739829254228965
-0.00253830078125,-0.2093457676652494,1.744917126311239
-0.00253767578125,-0.2196043336381639,1.755092870475794
-0.00253705078125,-0.2196043336381616,1.750004998393517
-0.00253642578125,-0.2144750506517078,1.750004998393517
-0.00253580078125,-0.2298628996110761,1.76018074255807
-0.00253517578125,-0.2298628996110761,1.76018074255807
-0.00253455078125,-0.2298628996110761,1.755092870475794
-0.00253392578125,-0.2401214655839837,1.760180742558068
-0.00253330078125,-0.2452507485704444,1.770356486722622
-0.00253267578125,-0.240121465583993,1.760180742558074
-0.00253205078125,-0.2503800315569005,1.770356486722622
-0.00253142578125,-0.2555093145433566,1.78053223088717
-0.00253080078125,-0.2555093145433566,1.770356486722622
-0.00253017578125,-0.2606385975298127,1.775444358804899
-0.00252955078125,-0.2657678805162688,1.785620102969451
-0.00252892578125,-0.2657678805162688,1.780532230887175
-0.00252830078125,-0.2708971635027226,1.785620102969449
-0.00252767578125,-0.2708971635027249,1.790707975051728
-0.00252705078125,-0.2760264464891833,1.790707975051728
-0.00252642578125,-0.2811557294756371,1.790707975051728
-0.00252580078125,-0.2862850124620955,1.795795847134004
-0.00252517578125,-0.2914142954485493,1.795795847134004
-0.00252455078125,-0.2965435784350054,1.795795847134004
-0.00252392578125,-0.2965435784350054,1.800883719216278
-0.00252330078125,-0.3016728614214615,1.805971591298557
-0.00252267578125,-0.3068021444079153,1.805971591298557
-0.00252205078125,-0.3068021444079176,1.805971591298557
-0.00252142578125,-0.3119314273943761,1.811059463380833
-0.00252080078125,-0.3170607103808298,1.811059463380833
-0.00252017578125,-0.3221899933672859,1.811059463380833
-0.00251955078125,-0.3221899933672859,1.811059463380833
-0.00251892578125,-0.327319276353742,1.821235207545386
-0.00251830078125,-0.3324485593401958,1.821235207545386
-0.00251767578125,-0.3324485593401981,1.821235207545386
-0.00251705078125,-0.3427071253131057,1.82632307962766
-0.00251642578125,-0.3427071253131103,1.826323079627662
-0.00251580078125,-0.342707125313115,1.821235207545393
-0.00251517578125,-0.3529656912860225,1.836498823792215
-0.00251455078125,-0.3529656912860225,1.831410951709938
-0.00251392578125,-0.3529656912860225,1.831410951709938
-0.00251330078125,-0.3632242572589348,1.841586695874491
-0.00251267578125,-0.3683535402453885,1.841586695874491
-0.00251205078125,-0.3632242572589348,1.831410951709938
-0.00251142578125,-0.3734828232318493,1.841586695874493
-0.00251080078125,-0.378612106218303,1.846674567956767
-0.00251017578125,-0.3786121062183054,1.841586695874491
-0.00250955078125,-0.3837413892047591,1.841586695874491
-0.00250892578125,-0.3888706721912152,1.85685031212132
-0.00250830078125,-0.3837413892047591,1.841586695874491
-0.00250767578125,-0.3888706721912152,1.846674567956767
-0.00250705078125,-0.4042585211505765,1.861938184203589
-0.00250642578125,-0.3991292381641274,1.851762440039044
-0.00250580078125,-0.3991292381641344,1.851762440039053
-0.00250517578125,-0.4145170871234958,1.872113928368149
-0.00250455078125,-0.4093878041370397,1.85685031212132
-0.00250392578125,-0.4093878041370397,1.85685031212132
-0.00250330078125,-0.424775653096408,1.877201800450425
-0.00250267578125,-0.4196463701099519,1.867026056285873
-0.00250205078125,-0.424775653096408,1.867026056285873
-0.00250142578125,-0.4350342190693155,1.877201800450421
