#Digilent WaveForms Oscilloscope Acquisition
#Device Name: EExplorer
#Serial Number: SN:210151647228
#Date Time: 2024-04-18 17:24:44.645
#Sample rate: 1.6e+06Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 500 mV Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: 0 V Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Sine
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 1 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °

Time (s),Channel 1 (V)
0.001975224609375,0.3600046438313756
0.001975849609375,0.3651339268178317
0.001976474609375,0.3651339268178317
0.001977099609375,0.3702632098042878
0.001977724609375,0.3753924927907439
0.001978349609375,0.3753924927907439
0.001978974609375,0.3753924927907439
0.001979599609375,0.3805217757772
0.001980224609375,0.3907803417501122
0.001980849609375,0.3856510587636561
0.001981474609375,0.3907803417501122
0.001982099609375,0.4010389077230244
0.001982724609375,0.3959096247365683
0.001983349609375,0.4010389077230244
0.001983974609375,0.4112974736959366
0.001984599609375,0.4112974736959366
0.001985224609375,0.4112974736959366
0.001985849609375,0.4215560396688488
0.001986474609375,0.4215560396688488
0.001987099609375,0.4215560396688488
0.001987724609375,0.4369438886282171
0.001988349609375,0.431814605641761
0.001988974609375,0.431814605641761
0.001989599609375,0.4472024546011293
0.001990224609375,0.4523317375875854
0.001990849609375,0.4472024546011293
0.001991474609375,0.4574610205740415
0.001992099609375,0.4625903035604976
0.001992724609375,0.4523317375875854
0.001993349609375,0.4677195865469537
0.001993974609375,0.4728488695334098
0.001994599609375,0.4677195865469537
0.001995224609375,0.4779781525198659
0.001995849609375,0.483107435506322
0.001996474609375,0.4779781525198659
0.001997099609375,0.483107435506322
0.001997724609375,0.4933660014792342
0.001998349609375,0.4882367184927781
0.001998974609375,0.4933660014792342
0.001999599609375,0.5036245674521465
0.002000224609375,0.4984952844656903
0.002000849609375,0.5036245674521465
0.002001474609375,0.5087538504386026
0.002002099609375,0.5138831334250586
0.002002724609375,0.5138831334250586
0.002003349609375,0.5241416993979708
0.002003974609375,0.5241416993979708
0.002004599609375,0.5292709823844269
0.002005224609375,0.534400265370883
0.002005849609375,0.534400265370883
0.002006474609375,0.5395295483573391
0.002007099609375,0.5446588313437952
0.002007724609375,0.5446588313437952
0.002008349609375,0.5497881143302513
0.002008974609375,0.5549173973167074
0.002009599609375,0.5549173973167074
0.002010224609375,0.5600466803031635
0.002010849609375,0.5651759632896196
0.002011474609375,0.5600466803031635
0.002012099609375,0.5703052462760757
0.002012724609375,0.5703052462760757
0.002013349609375,0.5703052462760757
0.002013974609375,0.5805638122489879
0.002014599609375,0.585693095235444
0.002015224609375,0.5805638122489879
0.002015849609375,0.585693095235444
0.002016474609375,0.5959516612083562
0.002017099609375,0.5908223782219001
0.002017724609375,0.5959516612083562
0.002018349609375,0.6062102271812685
0.002018974609375,0.6010809441948123
0.002019599609375,0.6062102271812685
0.002020224609375,0.6164687931541807
0.002020849609375,0.6113395101677246
0.002021474609375,0.6164687931541807
0.002022099609375,0.6267273591270929
0.002022724609375,0.6215980761406368
0.002023349609375,0.6267273591270929
0.002023974609375,0.631856642113549
0.002024599609375,0.631856642113549
0.002025224609375,0.631856642113549
