#Digilent WaveForms Oscilloscope Acquisition
#Device Name: EExplorer
#Serial Number: SN:210151647228
#Date Time: 2024-04-18 17:48:33.951
#Sample rate: 1.6e+06Hz
#Samples: 8192
#Trigger: Source: Channel 2 Type: Edge Condition: Rising Level: 1 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 1 V/div Offset: 0 V Sample Mode: Average
#Channel 2: Range: 1 V/div Offset: 0 V Sample Mode: Average
#Math 1: Function: C1 - C2

#Wavegen Channel 1: Running
#Mode: Simple
#Type: Sine
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 2.5 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °

Time (s),Channel 1 (V),Channel 2 (V),Math 1 (V)
0.0016766796875,-2.472106976812244,-2.022555881247965,-0.4495510955642787
0.0016773046875,-2.472106976812244,-2.034256747126336,-0.4378502296859081
0.0016779296875,-2.472106976812244,-2.034256747126336,-0.4378502296859081
0.0016785546875,-2.472106976812244,-2.022555881247965,-0.4495510955642787
0.0016791796875,-2.472106976812244,-2.034256747126336,-0.4378502296859081
0.0016798046875,-2.472106976812244,-2.022555881247965,-0.4495510955642787
0.0016804296875,-2.461666295790656,-2.022555881247965,-0.4391104145426907
0.0016810546875,-2.461666295790656,-2.022555881247965,-0.4391104145426907
0.0016816796875,-2.461666295790656,-2.022555881247965,-0.4391104145426907
0.0016823046875,-2.461666295790656,-2.022555881247965,-0.4391104145426907
0.0016829296875,-2.461666295790656,-2.010855015369594,-0.4508112804210618
0.0016835546875,-2.461666295790656,-2.022555881247965,-0.4391104145426907
0.0016841796875,-2.461666295790656,-2.010855015369594,-0.4508112804210618
0.0016848046875,-2.461666295790656,-2.022555881247965,-0.4391104145426907
0.0016854296875,-2.461666295790656,-2.010855015369594,-0.4508112804210618
0.0016860546875,-2.451225614769068,-2.010855015369594,-0.4403705993994738
0.0016866796875,-2.451225614769068,-2.010855015369594,-0.4403705993994738
0.0016873046875,-2.451225614769068,-1.999154149491223,-0.4520714652778448
0.0016879296875,-2.440784933747481,-1.999154149491223,-0.4416307842562572
0.0016885546875,-2.451225614769068,-1.999154149491223,-0.4520714652778448
0.0016891796875,-2.451225614769068,-2.010855015369594,-0.4403705993994738
0.0016898046875,-2.451225614769068,-1.999154149491223,-0.4520714652778448
0.0016904296875,-2.451225614769068,-2.010855015369594,-0.4403705993994738
0.0016910546875,-2.461666295790656,-2.010855015369594,-0.4508112804210618
0.0016916796875,-2.461666295790656,-2.010855015369594,-0.4508112804210618
0.0016923046875,-2.461666295790656,-2.010855015369594,-0.4508112804210618
0.0016929296875,-2.461666295790656,-2.010855015369594,-0.4508112804210618
0.0016935546875,-2.451225614769068,-2.010855015369594,-0.4403705993994738
0.0016941796875,-2.451225614769068,-2.010855015369594,-0.4403705993994738
0.0016948046875,-2.461666295790656,-2.010855015369594,-0.4508112804210618
0.0016954296875,-2.451225614769068,-2.010855015369594,-0.4403705993994738
0.0016960546875,-2.451225614769068,-2.010855015369594,-0.4403705993994738
0.0016966796875,-2.451225614769068,-2.010855015369594,-0.4403705993994738
0.0016973046875,-2.440784933747481,-1.999154149491223,-0.4416307842562572
0.0016979296875,-2.440784933747481,-1.999154149491223,-0.4416307842562572
0.0016985546875,-2.451225614769068,-1.999154149491223,-0.4520714652778448
0.0016991796875,-2.440784933747481,-1.999154149491223,-0.4416307842562572
0.0016998046875,-2.440784933747481,-1.999154149491223,-0.4416307842562572
0.0017004296875,-2.451225614769068,-1.999154149491223,-0.4520714652778448
0.0017010546875,-2.440784933747481,-1.999154149491223,-0.4416307842562572
0.0017016796875,-2.430344252725892,-1.987453283612852,-0.4428909691130403
0.0017023046875,-2.440784933747481,-1.987453283612852,-0.4533316501346283
0.0017029296875,-2.430344252725892,-1.987453283612852,-0.4428909691130403
0.0017035546875,-2.440784933747481,-1.999154149491223,-0.4416307842562572
0.0017041796875,-2.440784933747481,-1.999154149491223,-0.4416307842562572
0.0017048046875,-2.430344252725892,-1.987453283612852,-0.4428909691130403
0.0017054296875,-2.430344252725892,-1.987453283612852,-0.4428909691130403
0.0017060546875,-2.430344252725892,-1.987453283612852,-0.4428909691130403
0.0017066796875,-2.419903571704304,-1.987453283612852,-0.4324502880914523
0.0017073046875,-2.419903571704304,-1.987453283612852,-0.4324502880914523
0.0017079296875,-2.419903571704304,-1.987453283612852,-0.4324502880914523
0.0017085546875,-2.409462890682716,-1.975752417734481,-0.4337104729482353
0.0017091796875,-2.409462890682716,-1.975752417734481,-0.4337104729482353
0.0017098046875,-2.409462890682716,-1.975752417734481,-0.4337104729482353
0.0017104296875,-2.399022209661128,-1.96405155185611,-0.4349706578050183
0.0017110546875,-2.399022209661128,-1.96405155185611,-0.4349706578050183
0.0017116796875,-2.409462890682716,-1.975752417734481,-0.4337104729482353
0.0017123046875,-2.399022209661128,-1.96405155185611,-0.4349706578050183
0.0017129296875,-2.38858152863954,-1.96405155185611,-0.4245299767834303
0.0017135546875,-2.38858152863954,-1.96405155185611,-0.4245299767834303
0.0017141796875,-2.38858152863954,-1.96405155185611,-0.4245299767834303
0.0017148046875,-2.38858152863954,-1.96405155185611,-0.4245299767834303
0.0017154296875,-2.38858152863954,-1.96405155185611,-0.4245299767834303
0.0017160546875,-2.378140847617953,-1.952350685977739,-0.4257901616402135
0.0017166796875,-2.378140847617953,-1.952350685977739,-0.4257901616402135
0.0017173046875,-2.378140847617953,-1.952350685977739,-0.4257901616402135
0.0017179296875,-2.378140847617953,-1.940649820099368,-0.4374910275185846
0.0017185546875,-2.367700166596365,-1.940649820099368,-0.4270503464969966
0.0017191796875,-2.367700166596365,-1.940649820099368,-0.4270503464969966
0.0017198046875,-2.367700166596365,-1.940649820099368,-0.4270503464969966
0.0017204296875,-2.357259485574777,-1.928948954220997,-0.4283105313537796
0.0017210546875,-2.357259485574777,-1.928948954220997,-0.4283105313537796
0.0017216796875,-2.357259485574777,-1.940649820099368,-0.4166096654754086
0.0017223046875,-2.346818804553189,-1.917248088342626,-0.4295707162105624
0.0017229296875,-2.357259485574777,-1.928948954220997,-0.4283105313537796
0.0017235546875,-2.357259485574777,-1.928948954220997,-0.4283105313537796
0.0017241796875,-2.346818804553189,-1.917248088342626,-0.4295707162105624
0.0017248046875,-2.357259485574777,-1.928948954220997,-0.4283105313537796
0.0017254296875,-2.357259485574777,-1.928948954220997,-0.4283105313537796
0.0017260546875,-2.336378123531601,-1.917248088342626,-0.4191300351889744
0.0017266796875,-2.336378123531601,-1.917248088342626,-0.4191300351889744
0.0017273046875,-2.336378123531601,-1.917248088342626,-0.4191300351889744
0.0017279296875,-2.325937442510013,-1.905547222464255,-0.4203902200457574
0.0017285546875,-2.325937442510013,-1.905547222464255,-0.4203902200457574
0.0017291796875,-2.325937442510013,-1.905547222464255,-0.4203902200457574
0.0017298046875,-2.315496761488425,-1.893846356585884,-0.4216504049025409
0.0017304296875,-2.315496761488425,-1.893846356585884,-0.4216504049025409
0.0017310546875,-2.305056080466837,-1.893846356585884,-0.4112097238809529
0.0017316796875,-2.294615399445249,-1.882145490707513,-0.4124699087377359
0.0017323046875,-2.284174718423661,-1.882145490707513,-0.4020292277161479
0.0017329296875,-2.284174718423661,-1.870444624829142,-0.4137300935945187
0.0017335546875,-2.273734037402073,-1.858743758950771,-0.4149902784513018
0.0017341796875,-2.273734037402073,-1.858743758950771,-0.4149902784513018
0.0017348046875,-2.263293356380485,-1.858743758950771,-0.4045495974297137
0.0017354296875,-2.263293356380485,-1.8470428930724,-0.4162504633080848
0.0017360546875,-2.263293356380485,-1.858743758950771,-0.4045495974297137
0.0017366796875,-2.263293356380485,-1.8470428930724,-0.4162504633080848
0.0017373046875,-2.252852675358898,-1.8470428930724,-0.4058097822864972
0.0017379296875,-2.24241199433731,-1.83534202719403,-0.40706996714328
0.0017385546875,-2.24241199433731,-1.83534202719403,-0.40706996714328
0.0017391796875,-2.24241199433731,-1.83534202719403,-0.40706996714328
0.0017398046875,-2.231971313315722,-1.823641161315658,-0.4083301520000631
0.0017404296875,-2.24241199433731,-1.83534202719403,-0.40706996714328
0.0017410546875,-2.221530632294134,-1.823641161315658,-0.397889470978475
0.0017416796875,-2.221530632294134,-1.823641161315658,-0.397889470978475
0.0017423046875,-2.24241199433731,-1.823641161315658,-0.4187708330216511
0.0017429296875,-2.221530632294134,-1.823641161315658,-0.397889470978475
0.0017435546875,-2.221530632294134,-1.811940295437287,-0.4095903368568461
0.0017441796875,-2.221530632294134,-1.811940295437287,-0.4095903368568461
0.0017448046875,-2.211089951272545,-1.811940295437287,-0.3991496558352581
0.0017454296875,-2.200649270250957,-1.800239429558916,-0.4004098406920411
0.0017460546875,-2.211089951272545,-1.811940295437287,-0.3991496558352581
0.0017466796875,-2.200649270250957,-1.800239429558916,-0.4004098406920411
0.0017473046875,-2.19020858922937,-1.800239429558916,-0.3899691596704535
0.0017479296875,-2.200649270250957,-1.811940295437287,-0.3887089748136701
0.0017485546875,-2.19020858922937,-1.800239429558916,-0.3899691596704535
0.0017491796875,-2.19020858922937,-1.800239429558916,-0.3899691596704535
0.0017498046875,-2.19020858922937,-1.788538563680546,-0.4016700255488244
0.0017504296875,-2.179767908207782,-1.788538563680546,-0.3912293445272363
0.0017510546875,-2.179767908207782,-1.788538563680546,-0.3912293445272363
0.0017516796875,-2.179767908207782,-1.788538563680546,-0.3912293445272363
0.0017523046875,-2.169327227186194,-1.788538563680546,-0.3807886635056483
0.0017529296875,-2.158886546164606,-1.776837697802174,-0.3820488483624314
0.0017535546875,-2.158886546164606,-1.765136831923803,-0.3937497142408024
0.0017541796875,-2.158886546164606,-1.765136831923803,-0.3937497142408024
0.0017548046875,-2.148445865143018,-1.753435966045433,-0.3950098990975852
0.0017554296875,-2.148445865143018,-1.765136831923803,-0.3833090332192144
0.0017560546875,-2.13800518412143,-1.753435966045433,-0.3845692180759972
0.0017566796875,-2.127564503099842,-1.741735100167062,-0.3858294029327807
0.0017573046875,-2.117123822078254,-1.741735100167062,-0.3753887219111927
0.0017579296875,-2.127564503099842,-1.741735100167062,-0.3858294029327807
0.0017585546875,-2.106683141056666,-1.730034234288691,-0.3766489067679757
0.0017591796875,-2.117123822078254,-1.730034234288691,-0.3870895877895637
0.0017598046875,-2.106683141056666,-1.718333368410319,-0.3883497726463467
0.0017604296875,-2.096242460035078,-1.718333368410319,-0.3779090916247587
0.0017610546875,-2.096242460035078,-1.718333368410319,-0.3779090916247587
0.0017616796875,-2.08580177901349,-1.706632502531949,-0.3791692764815415
0.0017623046875,-2.075361097991902,-1.706632502531949,-0.3687285954599535
0.0017629296875,-2.075361097991902,-1.706632502531949,-0.3687285954599535
0.0017635546875,-2.064920416970315,-1.694931636653578,-0.369988780316737
0.0017641796875,-2.064920416970315,-1.683230770775207,-0.381689646195108
0.0017648046875,-2.054479735948727,-1.683230770775207,-0.37124896517352
0.0017654296875,-2.054479735948727,-1.683230770775207,-0.37124896517352
0.0017660546875,-2.044039054927139,-1.671529904896836,-0.3725091500303028
0.0017666796875,-2.033598373905551,-1.659829039018465,-0.3737693348870859
0.0017673046875,-2.033598373905551,-1.659829039018465,-0.3737693348870859
0.0017679296875,-2.012717011862375,-1.659829039018465,-0.3528879728439098
0.0017685546875,-2.012717011862375,-1.648128173140094,-0.3645888387222809
0.0017691796875,-2.012717011862375,-1.648128173140094,-0.3645888387222809
0.0017698046875,-2.002276330840786,-1.636427307261723,-0.3658490235790639
0.0017704296875,-2.002276330840786,-1.636427307261723,-0.3658490235790639
0.0017710546875,-1.991835649819198,-1.636427307261723,-0.3554083425574759
0.0017716796875,-1.991835649819198,-1.624726441383352,-0.3671092084358467
0.0017723046875,-1.981394968797611,-1.624726441383352,-0.3566685274142589
0.0017729296875,-1.981394968797611,-1.624726441383352,-0.3566685274142589
0.0017735546875,-1.970954287776023,-1.624726441383352,-0.3462278463926709
0.0017741796875,-1.970954287776023,-1.613025575504981,-0.3579287122710419
0.0017748046875,-1.970954287776023,-1.613025575504981,-0.3579287122710419
0.0017754296875,-1.960513606754435,-1.613025575504981,-0.3474880312494539
0.0017760546875,-1.960513606754435,-1.613025575504981,-0.3474880312494539
0.0017766796875,-1.960513606754435,-1.613025575504981,-0.3474880312494539
0.0017773046875,-1.950072925732847,-1.60132470962661,-0.3487482161062372
0.0017779296875,-1.950072925732847,-1.60132470962661,-0.3487482161062372
0.0017785546875,-1.950072925732847,-1.60132470962661,-0.3487482161062372
0.0017791796875,-1.929191563689671,-1.589623843748239,-0.3395677199414322
0.0017798046875,-1.929191563689671,-1.577922977869868,-0.351268585819803
0.0017804296875,-1.918750882668083,-1.577922977869868,-0.3408279047982152
0.0017810546875,-1.908310201646495,-1.566222111991497,-0.3420880896549983
0.0017816796875,-1.897869520624907,-1.554521246113126,-0.3433482745117813
0.0017823046875,-1.897869520624907,-1.554521246113126,-0.3433482745117813
0.0017829296875,-1.887428839603319,-1.554521246113126,-0.3329075934901935
0.0017835546875,-1.866547477560143,-1.542820380234755,-0.3237270973253883
0.0017841796875,-1.876988158581731,-1.542820380234755,-0.3341677783469763
0.0017848046875,-1.856106796538555,-1.531119514356384,-0.3249872821821715
0.0017854296875,-1.856106796538555,-1.519418648478013,-0.3366881480605426
0.0017860546875,-1.856106796538555,-1.519418648478013,-0.3366881480605426
0.0017866796875,-1.856106796538555,-1.519418648478013,-0.3366881480605426
0.0017873046875,-1.845666115516967,-1.507717782599642,-0.3379483329173256
0.0017879296875,-1.845666115516967,-1.507717782599642,-0.3379483329173256
0.0017885546875,-1.835225434495379,-1.507717782599642,-0.3275076518957376
0.0017891796875,-1.824784753473792,-1.496016916721271,-0.3287678367525206
0.0017898046875,-1.824784753473792,-1.496016916721271,-0.3287678367525206
0.0017904296875,-1.814344072452204,-1.4843160508429,-0.3300280216093037
0.0017910546875,-1.803903391430616,-1.472615184964529,-0.3312882064660867
0.0017916796875,-1.803903391430616,-1.472615184964529,-0.3312882064660867
0.0017923046875,-1.793462710409028,-1.460914319086158,-0.3325483913228697
0.0017929296875,-1.78302202938744,-1.449213453207787,-0.3338085761796528
0.0017935546875,-1.772581348365852,-1.449213453207787,-0.3233678951580647
0.0017941796875,-1.772581348365852,-1.449213453207787,-0.3233678951580647
0.0017948046875,-1.751699986322676,-1.437512587329416,-0.31418739899326
0.0017954296875,-1.751699986322676,-1.437512587329416,-0.31418739899326
0.0017960546875,-1.751699986322676,-1.425811721451045,-0.325888264871631
0.0017966796875,-1.741259305301088,-1.425811721451045,-0.315447583850043
0.0017973046875,-1.7308186242795,-1.425811721451045,-0.3050069028284552
0.0017979296875,-1.7308186242795,-1.425811721451045,-0.3050069028284552
0.0017985546875,-1.7308186242795,-1.414110855572674,-0.316707768706826
0.0017991796875,-1.720377943257912,-1.414110855572674,-0.306267087685238
0.0017998046875,-1.720377943257912,-1.402409989694303,-0.3179679535636091
0.0018004296875,-1.709937262236324,-1.402409989694303,-0.3075272725420211
0.0018010546875,-1.699496581214736,-1.390709123815932,-0.3087874573988043
0.0018016796875,-1.689055900193148,-1.390709123815932,-0.2983467763772163
0.0018023046875,-1.689055900193148,-1.379008257937561,-0.3100476422555871
0.0018029296875,-1.668174538149972,-1.36730739205919,-0.3008671460907824
0.0018035546875,-1.668174538149972,-1.36730739205919,-0.3008671460907824
0.0018041796875,-1.657733857128384,-1.355606526180819,-0.3021273309475654
0.0018048046875,-1.647293176106796,-1.355606526180819,-0.2916866499259774
0.0018054296875,-1.636852495085208,-1.343905660302448,-0.2929468347827604
0.0018060546875,-1.626411814063621,-1.332204794424077,-0.2942070196395434
0.0018066796875,-1.626411814063621,-1.332204794424077,-0.2942070196395434
0.0018073046875,-1.615971133042033,-1.320503928545706,-0.2954672044963265
0.0018079296875,-1.605530452020445,-1.308803062667335,-0.2967273893531095
0.0018085546875,-1.605530452020445,-1.308803062667335,-0.2967273893531095
0.0018091796875,-1.595089770998857,-1.308803062667335,-0.2862867083315217
0.0018098046875,-1.584649089977269,-1.297102196788964,-0.2875468931883047
0.0018104296875,-1.584649089977269,-1.297102196788964,-0.2875468931883047
0.0018110546875,-1.574208408955681,-1.285401330910593,-0.2888070780450875
0.0018116796875,-1.563767727934093,-1.285401330910593,-0.2783663970234997
0.0018123046875,-1.563767727934093,-1.273700465032222,-0.2900672629018708
0.0018129296875,-1.553327046912505,-1.273700465032222,-0.2796265818802828
0.0018135546875,-1.542886365890917,-1.261999599153851,-0.2808867667370658
0.0018141796875,-1.532445684869329,-1.25029873327548,-0.2821469515938488
0.0018148046875,-1.532445684869329,-1.25029873327548,-0.2821469515938488
0.0018154296875,-1.522005003847741,-1.238597867397109,-0.2834071364506319
0.0018160546875,-1.511564322826153,-1.238597867397109,-0.2729664554290439
0.0018166796875,-1.511564322826153,-1.226897001518738,-0.2846673213074149
0.0018173046875,-1.490682960782977,-1.215196135640367,-0.2754868251426101
0.0018179296875,-1.480242279761389,-1.203495269761996,-0.2767470099993929
0.0018185546875,-1.480242279761389,-1.203495269761996,-0.2767470099993929
0.0018191796875,-1.469801598739801,-1.191794403883625,-0.2780071948561762
0.0018198046875,-1.459360917718213,-1.191794403883625,-0.2675665138345882
0.0018204296875,-1.459360917718213,-1.191794403883625,-0.2675665138345882
0.0018210546875,-1.448920236696625,-1.180093538005254,-0.2688266986913712
0.0018216796875,-1.438479555675038,-1.180093538005254,-0.2583860176697834
0.0018223046875,-1.438479555675038,-1.168392672126883,-0.2700868835481542
0.0018229296875,-1.417598193631862,-1.156691806248512,-0.2609063873833493
0.0018235546875,-1.407157512610274,-1.144990940370141,-0.2621665722401325
0.0018241796875,-1.396716831588686,-1.144990940370141,-0.2517258912185445
0.0018248046875,-1.396716831588686,-1.144990940370141,-0.2517258912185445
0.0018254296875,-1.386276150567098,-1.13329007449177,-0.2529860760753275
0.0018260546875,-1.37583546954551,-1.13329007449177,-0.2425453950537397
0.0018266796875,-1.37583546954551,-1.121589208613399,-0.2542462609321106
0.0018273046875,-1.354954107502334,-1.109888342735028,-0.2450657647673056
0.0018279296875,-1.354954107502334,-1.109888342735028,-0.2450657647673056
0.0018285546875,-1.344513426480746,-1.098187476856657,-0.2463259496240888
0.0018291796875,-1.334072745459158,-1.086486610978286,-0.2475861344808716
0.0018298046875,-1.32363206443757,-1.086486610978286,-0.2371454534592836
0.0018304296875,-1.32363206443757,-1.086486610978286,-0.2371454534592836
0.0018310546875,-1.313191383415982,-1.074785745099915,-0.2384056383160669
0.0018316796875,-1.302750702394394,-1.074785745099915,-0.2279649572944789
0.0018323046875,-1.302750702394394,-1.063084879221544,-0.2396658231728499
0.0018329296875,-1.281869340351218,-1.051384013343173,-0.2304853270080451
0.0018335546875,-1.281869340351218,-1.051384013343173,-0.2304853270080451
0.0018341796875,-1.27142865932963,-1.039683147464803,-0.2317455118648279
0.0018348046875,-1.260987978308042,-1.039683147464803,-0.2213048308432399
0.0018354296875,-1.260987978308042,-1.027982281586431,-0.233005696721611
0.0018360546875,-1.250547297286455,-1.027982281586431,-0.2225650157000232
0.0018366796875,-1.240106616264867,-1.01628141570806,-0.2238252005568062
0.0018373046875,-1.229665935243279,-1.00458054982969,-0.225085385413589
0.0018379296875,-1.229665935243279,-1.00458054982969,-0.225085385413589
0.0018385546875,-1.208784573200103,-0.9928796839513185,-0.2159048892487843
0.0018391796875,-1.208784573200103,-0.9928796839513185,-0.2159048892487843
0.0018398046875,-1.198343892178515,-0.9811788180729475,-0.2171650741055673
0.0018404296875,-1.187903211156927,-0.9694779521945766,-0.2184252589623504
0.0018410546875,-1.177462530135339,-0.9694779521945766,-0.2079845779407624
0.0018416796875,-1.177462530135339,-0.9577770863162055,-0.2196854438191335
0.0018423046875,-1.167021849113751,-0.9460762204378346,-0.2209456286759164
0.0018429296875,-1.156581168092163,-0.9577770863162055,-0.1988040817759577
0.0018435546875,-1.156581168092163,-0.9460762204378346,-0.2105049476543286
0.0018441796875,-1.135699806048987,-0.9343753545594635,-0.2013244514895236
0.0018448046875,-1.135699806048987,-0.9343753545594635,-0.2013244514895236
0.0018454296875,-1.125259125027399,-0.9226744886810926,-0.2025846363463067
0.0018460546875,-1.114818444005811,-0.9109736228027216,-0.2038448212030897
0.0018466796875,-1.114818444005811,-0.9109736228027216,-0.2038448212030897
0.0018473046875,-1.093937081962636,-0.8992727569243506,-0.1946643250382849
0.0018479296875,-1.083496400941047,-0.8875718910459797,-0.1959245098950678
0.0018485546875,-1.073055719919459,-0.8875718910459797,-0.1854838288734798
0.0018491796875,-1.073055719919459,-0.8875718910459797,-0.1854838288734798
0.0018498046875,-1.052174357876284,-0.8641701592892377,-0.188004198587046
0.0018504296875,-1.041733676854696,-0.8524692934108666,-0.189264383443829
0.0018510546875,-1.041733676854696,-0.8524692934108666,-0.189264383443829
0.0018516796875,-1.02085231481152,-0.8407684275324957,-0.1800838872790241
0.0018523046875,-1.02085231481152,-0.8407684275324957,-0.1800838872790241
0.0018529296875,-1.02085231481152,-0.8407684275324957,-0.1800838872790241
0.0018535546875,-0.9999709527683438,-0.8173666957757537,-0.1826042569925901
0.0018541796875,-0.989530271746756,-0.8173666957757537,-0.1721635759710023
0.0018548046875,-0.989530271746756,-0.8173666957757537,-0.1721635759710023
0.0018554296875,-0.979089590725168,-0.8056658298973828,-0.1734237608277852
0.0018560546875,-0.9686489097035801,-0.8056658298973828,-0.1629830798061973
0.0018566796875,-0.9686489097035801,-0.8056658298973828,-0.1629830798061973
0.0018573046875,-0.9582082286819922,-0.7822640981406408,-0.1759441305413514
0.0018579296875,-0.9477675476604042,-0.7705632322622697,-0.1772043153981344
0.0018585546875,-0.9373268666388163,-0.7705632322622697,-0.1667636343765465
0.0018591796875,-0.9268861856172284,-0.7705632322622697,-0.1563229533549586
0.0018598046875,-0.9164455045956403,-0.7588623663838988,-0.1575831382117415
0.0018604296875,-0.9060048235740524,-0.7471615005055278,-0.1588433230685247
0.0018610546875,-0.8955641425524645,-0.7354606346271568,-0.1601035079253077
0.0018616796875,-0.8851234615308765,-0.7354606346271568,-0.1496628269037197
0.0018623046875,-0.8851234615308765,-0.7237597687487859,-0.1613636927820906
0.0018629296875,-0.8746827805092886,-0.7237597687487859,-0.1509230117605027
0.0018635546875,-0.8538014184661127,-0.7003580369920439,-0.1534433814740688
0.0018641796875,-0.8433607374445248,-0.7003580369920439,-0.1430027004524809
0.0018648046875,-0.8329200564229369,-0.6886571711136729,-0.144262885309264
0.0018654296875,-0.8224793754013489,-0.6769563052353019,-0.1455230701660469
0.0018660546875,-0.812038694379761,-0.6769563052353019,-0.135082389144459
0.0018666796875,-0.8015980133581729,-0.6652554393569309,-0.1363425740012421
0.0018673046875,-0.791157332336585,-0.6535545734785599,-0.1376027588580251
0.0018679296875,-0.791157332336585,-0.6535545734785599,-0.1376027588580251
0.0018685546875,-0.7702759702934091,-0.630152841721818,-0.1401231285715911
0.0018691796875,-0.7702759702934091,-0.630152841721818,-0.1401231285715911
0.0018698046875,-0.7598352892718212,-0.630152841721818,-0.1296824475500032
0.0018704296875,-0.7493946082502333,-0.618451975843447,-0.1309426324067863
0.0018710546875,-0.7389539272286453,-0.606751109965076,-0.1322028172635693
0.0018716796875,-0.7389539272286453,-0.606751109965076,-0.1322028172635693
0.0018723046875,-0.7285132462070574,-0.595050244086705,-0.1334630021203523
0.0018729296875,-0.7180725651854695,-0.595050244086705,-0.1230223210987644
0.0018735546875,-0.7076318841638815,-0.595050244086705,-0.1125816400771764
0.0018741796875,-0.6971912031422935,-0.5716485123299631,-0.1255426908123305
0.0018748046875,-0.6867505221207056,-0.5716485123299631,-0.1151020097907426
0.0018754296875,-0.6763098410991176,-0.559947646451592,-0.1163621946475256
0.0018760546875,-0.6658691600775297,-0.5482467805732211,-0.1176223795043086
0.0018766796875,-0.6554284790559418,-0.5365459146948501,-0.1188825643610917
0.0018773046875,-0.6449877980343538,-0.5365459146948501,-0.1084418833395037
0.0018779296875,-0.6345471170127659,-0.5248450488164791,-0.1097020681962868
0.0018785546875,-0.624106435991178,-0.5131441829381082,-0.1109622530530698
0.0018791796875,-0.624106435991178,-0.5248450488164791,-0.0992613871746989
0.0018798046875,-0.61366575496959,-0.5131441829381082,-0.1005215720314818
0.0018804296875,-0.6032250739480021,-0.5014433170597371,-0.101781756888265
0.0018810546875,-0.6032250739480021,-0.5014433170597371,-0.101781756888265
0.0018816796875,-0.5823437119048261,-0.4897424511813662,-0.09260126072345998
0.0018823046875,-0.5719030308832382,-0.4780415853029952,-0.09386144558024306
0.0018829296875,-0.5719030308832382,-0.4663407194246242,-0.1055623114586141
0.0018835546875,-0.5614623498616503,-0.4663407194246242,-0.09512163043702615
0.0018841796875,-0.5510216688400623,-0.4546398535462532,-0.09638181529380913
0.0018848046875,-0.5405809878184744,-0.4429389876678822,-0.09764200015059221
0.0018854296875,-0.5301403067968865,-0.4429389876678822,-0.08720131912900431
0.0018860546875,-0.5196996257752985,-0.4195372559111402,-0.1001623698641583
0.0018866796875,-0.5092589447537106,-0.4195372559111402,-0.08972168884257037
0.0018873046875,-0.5092589447537106,-0.4195372559111402,-0.08972168884257037
0.0018879296875,-0.4988182637321226,-0.4078363900327693,-0.09098187369935329
0.0018885546875,-0.4883775827105347,-0.4078363900327693,-0.08054119267776538
0.0018891796875,-0.4883775827105347,-0.4078363900327693,-0.08054119267776538
0.0018898046875,-0.4674962206673588,-0.3844346582760273,-0.0830615623913315
0.0018904296875,-0.4570555396457708,-0.3844346582760273,-0.07262088136974354
0.0018910546875,-0.4570555396457708,-0.3844346582760273,-0.07262088136974354
0.0018916796875,-0.436174177602595,-0.3610329265192853,-0.07514125108330966
0.0018923046875,-0.436174177602595,-0.3610329265192853,-0.07514125108330966
0.0018929296875,-0.436174177602595,-0.3610329265192853,-0.07514125108330966
0.0018935546875,-0.4152928155594191,-0.3493320606409143,-0.06596075491850478
0.0018941796875,-0.4152928155594191,-0.3493320606409143,-0.06596075491850478
0.0018948046875,-0.4048521345378311,-0.3376311947625433,-0.06722093977528781
0.0018954296875,-0.3944114535162432,-0.3259303288841723,-0.06848112463207084
0.0018960546875,-0.3735300914730673,-0.3142294630058013,-0.05930062846726597
0.0018966796875,-0.3735300914730673,-0.3142294630058013,-0.05930062846726597
0.0018973046875,-0.3630894104514794,-0.3025285971274304,-0.06056081332404895
0.0018979296875,-0.3422080484083035,-0.2791268653706884,-0.06308118303761506
0.0018985546875,-0.3317673673867155,-0.2791268653706884,-0.0526405020160271
0.0018991796875,-0.3108860053435397,-0.2674259994923174,-0.04346000585122223
0.0018998046875,-0.3004453243219517,-0.2557251336139464,-0.04472019070800526
0.0019004296875,-0.2900046433003637,-0.2440242677355755,-0.04598037556478829
0.0019010546875,-0.2795639622787758,-0.2323234018572045,-0.04724056042157135
0.0019016796875,-0.2691232812571879,-0.2206225359788335,-0.04850074527835438
0.0019023046875,-0.2586826002355999,-0.2206225359788335,-0.03806006425676642
0.0019029296875,-0.248241919214012,-0.2089216701004625,-0.03932024911354945
0.0019035546875,-0.237801238192424,-0.1972208042220915,-0.04058043397033251
0.0019041796875,-0.2273605571708361,-0.1972208042220915,-0.03013975294874455
0.0019048046875,-0.2169198761492482,-0.1855199383437205,-0.03139993780552763
0.0019054296875,-0.2064791951276602,-0.1738190724653496,-0.03266012266231066
0.0019060546875,-0.2064791951276602,-0.1738190724653496,-0.03266012266231066
0.0019066796875,-0.1960385141060723,-0.1621182065869786,-0.0339203075190937
0.0019073046875,-0.1855978330844844,-0.1621182065869786,-0.02347962649750579
0.0019079296875,-0.1751571520628964,-0.1504173407086076,-0.02473981135428882
0.0019085546875,-0.1647164710413084,-0.1504173407086076,-0.01429913033270086
0.0019091796875,-0.1542757900197205,-0.1387164748302366,-0.01555931518948392
0.0019098046875,-0.1438351089981326,-0.1270156089518656,-0.01681950004626695
